"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"con balcón / mirador a g.vía.#positive";"1";"1";"1";"con balcón / mirador a G.Vía.";"G N N N D R";"con#413 balcón#3 /#22 mirador#1 a#550 g.vía.#1"
"te hacen sentir como en casa#positive";"1";"1";"1";"te hacen sentir como en casa";"G G N N P N";"te#70 hacen#16 sentir#5 como#114 en#860 casa#16"
"deberia ir a clases de civismo#negative";"1";"1";"1";"deberia ir a clases de civismo";"N V D N P G";"deberia#1 ir#51 a#550 clases#1 de#1387 civismo#1"
"no era como el año anterior#negative";"1";"1";"1";"no era como el año anterior";"D N N N P G";"no#332 era#68 como#114 el#1001 año#17 anterior#6"
"a pesar de sus dos estrellas#negative";"1";"1";"1";"a pesar de sus dos estrellas";"D G O O O O";"a#550 pesar#10 de#1387 sus#18 dos#45 estrellas#31"
"verse mal casi todos los canales#negative";"1";"1";"1";"verse mal casi todos los canales";"G G N N N N";"verse#1 mal#42 casi#13 todos#66 los#274 canales#4"
"pese a lo grande que es#negative";"1";"1";"1";"pese a lo grande que es";"N D G N N N";"pese#6 a#550 lo#309 grande#33 que#771 es#476"
"no es nada del otro mundo#negative";"1";"1";"1";"no es nada del otro mundo";"D N O O O O";"no#332 es#476 nada#60 del#362 otro#12 mundo#11"
"cumple con su "" obligación ""#positive";"1";"1";"1";"cumple con su "" obligación """;"G A G N N N";"cumple#3 con#413 su#66 ""#38 obligación#1 ""#38"
"muy bien situado para conocer madrid#positive";"1";"1";"1";"muy bien situado para conocer Madrid";"G G N N N R";"muy#623 bien#212 situado#65 para#378 conocer#20 madrid#100"
"no se puede poner un pero#positive";"1";"1";"1";"no se puede poner un pero";"D O O O G N";"no#332 se#195 puede#31 poner#7 un#503 pero#168"
"más una pension que un hotel#negative";"1";"1";"1";"más una pension que un hotel";"N G N N G N";"más#55 una#277 pension#1 que#771 un#503 hotel#647"
"situado en primera linea de playa#positive";"1";"1";"1";"situado en primera linea de playa";"O P G N P N";"situado#65 en#860 primera#15 linea#10 de#1387 playa#79"
"se merece las estrellas que tiene#positive";"0";"1";"2";"se merece las estrellas que tiene";"O O O O O N";"se#195 merece#15 las#355 estrellas#31 que#771 tiene#95"
"a la entrada del hotel hay#positive";"0";"1";"2";"a la entrada del hotel hay";"O O O O O O";"a#550 la#1114 entrada#13 del#362 hotel#647 hay#101"
"que no reponen cuando se acaba#negative";"0";"1";"2";"que no reponen cuando se acaba";"N D N G N N";"que#771 no#332 reponen#2 cuando#26 se#195 acaba#2"
"lo mejor de este hotel es#strongpositive";"0";"1";"3";"Lo mejor de este hotel es";"R O O O N V";"lo#309 mejor#67 de#1387 este#134 hotel#647 es#476"
"como en todos los hoteles playa#negative";"0";"1";"3";"como en todos los hoteles playa";"N P N N N V";"como#114 en#860 todos#66 los#274 hoteles#41 playa#79"
"si bien el mar es picado#negative";"0";"1";"2";"si bien el mar es picado";"G N N N N V";"si#116 bien#212 el#1001 mar#9 es#476 picado#2"
"situado en el centro de madrid#positive";"0";"1";"2";"situado en el centro de madrid";"N O O O O O";"situado#65 en#860 el#1001 centro#95 de#1387 madrid#100"
"mendigando que te den otra botella.#negative";"0";"1";"2";"mendigando que te den otra botella.";"V G G G G N";"mendigando#2 que#771 te#70 den#3 otra#12 botella.#2"
"muy estructurados respecto a las mesas#negative";"0";"1";"2";"muy estructurados respecto a las mesas";"O N V D G N";"muy#623 estructurados#2 respecto#8 a#550 las#355 mesas#5"
"desde el hotel se puede ver#positive";"0";"1";"2";"Desde el hotel se puede ver";"R N N O O A";"desde#50 el#1001 hotel#647 se#195 puede#31 ver#42"
"en pleno centro de la ciudad#positive";"0";"1";"2";"en pleno centro de la ciudad";"P G N O O O";"en#860 pleno#14 centro#95 de#1387 la#1114 ciudad#64"
"buena para un hotel de cuatro estrellas#positive";"1";"1";"1";"buena para un hotel de cuatro estrellas";"N N G N P G N";"buena#115 para#378 un#503 hotel#647 de#1387 cuatro#11 estrellas#31"
"así como después de echarme una siesta#positive";"1";"1";"1";"así como después de echarme una siesta";"N N V P G G N";"así#16 como#114 después#9 de#1387 echarme#1 una#277 siesta#4"
"recomendado en especial para parejas que buscan#positive";"1";"1";"1";"recomendado en especial para parejas que buscan";"V P G N N V G";"recomendado#7 en#860 especial#3 para#378 parejas#6 que#771 buscan#1"
"situado practicamente en el centro de milan#positive";"1";"1";"1";"situado practicamente en el centro de Milan";"V G P N O O R";"situado#65 practicamente#2 en#860 el#1001 centro#95 de#1387 milan#1"
"peor que una pensión de las malas#negative";"1";"1";"1";"Peor que una pensión de las malas";"R V G N P G N";"peor#14 que#771 una#277 pensión#9 de#1387 las#355 malas#2"
"encantador desde la salida hasta la llegada#strongpositive";"1";"1";"1";"encantador desde la salida hasta la llegada";"O O O O O O O";"encantador#9 desde#50 la#1114 salida#5 hasta#29 la#1114 llegada#6"
"entre el baño y el dormitorio hay#positive";"1";"1";"1";"Entre el baño y el dormitorio hay";"R N N G N N G";"entre#14 el#1001 baño#47 y#1185 el#1001 dormitorio#1 hay#101"
"integrado en la rica naturaleza del entorno#positive";"1";"1";"1";"integrado en la rica naturaleza del entorno";"P O O O O O O";"integrado#3 en#860 la#1114 rica#2 naturaleza#3 del#362 entorno#6"
"el fin de semana puedas aparcar tranquilamente#positive";"1";"1";"1";"el fin de semana puedas aparcar tranquilamente";"O O O O O O O";"el#1001 fin#35 de#1387 semana#42 puedas#2 aparcar#7 tranquilamente#1"
"situado en el corazon de la ciudad#positive";"1";"1";"1";"Situado en el corazon de la ciudad";"R P R O O O N";"situado#65 en#860 el#1001 corazon#1 de#1387 la#1114 ciudad#64"
"problemas con el estado de la cama#negative";"1";"1";"1";"Problemas con el estado de la cama";"R A N O O O O";"problemas#12 con#413 el#1001 estado#28 de#1387 la#1114 cama#38"
"no en la misma puerta del sol#positive";"1";"1";"1";"no en la misma puerta del sol";"D O O O O O N";"no#332 en#860 la#1114 misma#7 puerta#25 del#362 sol#20"
"en este sentido deja mucho que desear#negative";"1";"1";"1";"En este sentido deja mucho que desear";"R N V N G N N";"en#860 este#134 sentido#5 deja#4 mucho#66 que#771 desear#6"
"lo justo para un fin de semana#negative";"1";"1";"1";"lo justo para un fin de semana";"N O N G N P N";"lo#309 justo#11 para#378 un#503 fin#35 de#1387 semana#42"
"resultó de gran utilidad para los niños#strongpositive";"1";"1";"1";"resultó de gran utilidad para los niños";"N P G N N N N";"resultó#3 de#1387 gran#85 utilidad#1 para#378 los#274 niños#25"
"no apto para personas con mobilidad reducida#negative";"1";"1";"1";"no apto para persona con mobilidad reducida";"D G N N V N N";"no#332 apto#3 para#378 personas#17 con#413 mobilidad#1 reducida#2"
"lo unico que cierra a las 8#negative";"1";"1";"1";"lo unico que cierra a las 8";"O O O O O O O";"lo#309 unico#8 que#771 cierra#1 a#550 las#355 8#11"
"para ir al spa cada persona tiene#positive";"1";"1";"1";"para ir al Spa cada persona tiene";"G Q G R N N N";"para#378 ir#51 al#171 spa#67 cada#10 persona#6 tiene#95"
"llega directamente hasta la plaza del domo#positive";"1";"1";"1";"llega directamente hasta la plaza del domo";"N N O O O O O";"llega#4 directamente#3 hasta#29 la#1114 plaza#29 del#362 domo#1"
"sin ningún interes en atender al cliente#negative";"1";"1";"1";"sin ningún interes en atender al cliente";"G G N P P G G";"sin#87 ningún#11 interes#1 en#860 atender#3 al#171 cliente#18"
"poco servicial y orientado al cliente extrajero#negative";"1";"1";"1";"poco servicial y orientado al cliente extrajero";"N G G N G N N";"poco#59 servicial#6 y#1185 orientado#1 al#171 cliente#18 extrajero#1"
"tiene todo para satisfacer a los clientes#positive";"1";"1";"1";"tiene todo para satisfacer a los clientes";"N P G N D N N";"tiene#95 todo#193 para#378 satisfacer#1 a#550 los#274 clientes#11"
"a la altura de un cuatro estrellas#positive";"1";"1";"1";"a la altura de un cuatro estrellas";"O O O O G N N";"a#550 la#1114 altura#4 de#1387 un#503 cuatro#11 estrellas#31"
"solo 4 · 5 paradas de metro#positive";"1";"1";"1";"solo 4 · 5 paradas de metro";"N O N O N P O";"solo#33 4#24 ·#45 5#29 paradas#4 de#1387 metro#55"
"de hotel de 4 o 5 estrellas#negative";"1";"1";"1";"de hotel de 4 o 5 estrellas";"O O O O P O N";"de#1387 hotel#647 de#1387 4#24 o#60 5#29 estrellas#31"
"a 5 · 10 minutos en coche#positive";"1";"1";"1";"a 5 · 10 minutos en coche";"D O N O N N V";"a#550 5#29 ·#45 10#22 minutos#38 en#860 coche#19"
"a precio de los grandes complejos hoteleros#negative";"1";"1";"1";"a precio de los grandes complejos hoteleros";"D G O O N N N";"a#550 precio#79 de#1387 los#274 grandes#25 complejos#1 hoteleros#1"
"a los que se puede ir andando#positive";"1";"1";"1";"a los que se puede ir andando";"D O O O O O O";"a#550 los#274 que#771 se#195 puede#31 ir#51 andando#30"
"a pesar de tener ya algunos años#negative";"1";"1";"1";"a pesar de tener ya algunos años";"D N P N N N N";"a#550 pesar#10 de#1387 tener#22 ya#69 algunos#12 años#10"
"bien , por el precio que pagas#positive";"1";"1";"1";"bien , por el precio que pagas";"N O N N G N N";"bien#212 ,#1822 por#252 el#1001 precio#79 que#771 pagas#5"
"para ir al centro de la ciudad#positive";"1";"1";"1";"para ir al centro de la ciudad";"N Q G N P D N";"para#378 ir#51 al#171 centro#95 de#1387 la#1114 ciudad#64"
"pelos en la mesilla y la cama#negative";"1";"1";"1";"pelos en la mesilla y la cama";"N P D N A D N";"pelos#2 en#860 la#1114 mesilla#3 y#1185 la#1114 cama#38"
"ideal para viajes relacionados con el fútbol#strongpositive";"1";"1";"1";"ideal para viajes relacionados con el fútbol";"G N N V G N N";"ideal#28 para#378 viajes#9 relacionados#1 con#413 el#1001 fútbol#1"
"desde la habitación solo se ven edificios#negative";"1";"1";"1";"desde la habitación solo se ven edificios";"O O O O O O O";"desde#50 la#1114 habitación#119 solo#33 se#195 ven#1 edificios#2"
"deja mucho que desear para sus estrellas#strongnegative";"1";"1";"1";"Deja mucho que desear para sus estrellas";"R G N V N N N";"deja#4 mucho#66 que#771 desear#6 para#378 sus#18 estrellas#31"
"parecía tener más años que el hotel#negative";"1";"1";"1";"parecía tener más años que el hotel";"O O O O O O N";"parecía#2 tener#22 más#55 años#10 que#771 el#1001 hotel#647"
"con embutido y pan de la zona#positive";"1";"1";"1";"con embutido y pan de la zona";"G N G N O O O";"con#413 embutido#1 y#1185 pan#3 de#1387 la#1114 zona#73"
"comodidad para desplazarte por todo el hotel#positive";"1";"1";"1";"comodidad para desplazarte por todo el hotel";"N N G N P N N";"comodidad#8 para#378 desplazarte#1 por#252 todo#193 el#1001 hotel#647"
"a la altura de un resort !#positive";"1";"1";"1";"a la altura de un resort !";"D N N P G N O";"a#550 la#1114 altura#4 de#1387 un#503 resort#3 !#77"
"ha sido en todo momento muy amable#strongpositive";"0";"1";"2";"ha sido en todo momento muy amable";"N N P G P G G";"ha#45 sido#27 en#860 todo#193 momento#8 muy#623 amable#42"
"de agradecer porque no es muy habitual#positive";"0";"1";"2";"de agradecer porque no es muy habitual";"G N N D N G N";"de#1387 agradecer#9 porque#40 no#332 es#476 muy#623 habitual#2"
"esta muy bien comunicado con el estaradio#strongpositive";"0";"1";"2";"esta muy bien comunicado con el estaradio";"N G G G N N N";"esta#112 muy#623 bien#212 comunicado#15 con#413 el#1001 estaradio#2"
"por ser del club playa vip hacen descuento#positive";"1";"2";"2";"por ser del club playa vip hacen descuento";"G N O O O O O O";"por#252 ser#35 del#362 club#7 playa#79 vip#3 hacen#16 descuento#3"
"algo falto de calidad para un cuatro estrellas.#negative";"1";"1";"1";"algo falto de calidad para un cuatro estrellas.";"O O O O O G N N";"algo#50 falto#2 de#1387 calidad#74 para#378 un#503 cuatro#11 estrellas.#1"
"nada mas salir de la puerta del hotel#positive";"1";"1";"1";"nada mas salir de la puerta del hotel";"O O O O O O O N";"nada#60 mas#57 salir#10 de#1387 la#1114 puerta#25 del#362 hotel#647"
"imposibles para personas mayores o con movilidad reducida#strongnegative";"1";"1";"1";"imposibles para persona mayores o con movilidad reducida";"V N N N A A G N";"imposibles#1 para#378 personas#17 mayores#3 o#60 con#413 movilidad#3 reducida#2"
"en la puerta que lleva directo al centro#positive";"1";"1";"1";"en la puerta que lleva directo al centro";"P D O O O O G N";"en#860 la#1114 puerta#25 que#771 lleva#5 directo#3 al#171 centro#95"
"el mejor de los ejemplos de turismo sostenible#positive";"1";"1";"1";"el mejor de los ejemplos de turismo sostenible";"N O O O O O O G";"el#1001 mejor#67 de#1387 los#274 ejemplos#1 de#1387 turismo#6 sostenible#1"
"aún estamos esperando a que vengan a arreglarlo#negative";"1";"1";"1";"aún estamos esperando a que vengan a arreglarlo";"N N V D G N D N";"aún#3 estamos#6 esperando#2 a#550 que#771 vengan#1 a#550 arreglarlo#1"
"muy inferiores a un hotel de esta categoría#strongnegative";"1";"1";"1";"muy inferiores a un hotel de esta categoría";"G N D G N P N N";"muy#623 inferiores#1 a#550 un#503 hotel#647 de#1387 esta#112 categoría#7"
"está situado en todo el centro de madrid#strongpositive";"1";"1";"1";"está situado en todo el centro de Madrid";"N N P G N N P R";"está#95 situado#65 en#860 todo#193 el#1001 centro#95 de#1387 madrid#100"
"todo está muy , pero que muy cuidado#strongpositive";"1";"1";"1";"Todo está muy , pero que muy cuidado";"R N N O O G G N";"todo#193 está#95 muy#623 ,#1822 pero#168 que#771 muy#623 cuidado#17"
"cumple con todo lo que uno puede esperar#positive";"1";"1";"1";"cumple con todo lo que uno puede esperar";"G A P V G G N N";"cumple#3 con#413 todo#193 lo#309 que#771 uno#22 puede#31 esperar#6"
"situado en primera línea de una paradisiaca playa#positive";"1";"1";"1";"Situado en primera línea de una paradisiaca playa";"R O O O O O O O";"situado#65 en#860 primera#15 línea#8 de#1387 una#277 paradisiaca#1 playa#79"
"han integrado en el interior de la habitación#positive";"1";"1";"1";"han integrado en el interior de la habitación";"V G P N G O O O";"han#13 integrado#3 en#860 el#1001 interior#10 de#1387 la#1114 habitación#119"
"por unos 35 euros por cabeza dormimos estupendamente#positive";"1";"1";"1";"por unos 35 euro por cabeza dormimos estupendamente";"N N O N G N N V";"por#252 unos#39 35#1 euros#7 por#252 cabeza#3 dormimos#1 estupendamente#2"
"ideal para visitar a empresas del poligono cercano#positive";"1";"1";"1";"Ideal para visitar a empresas del poligono cercano";"R N N D O O O O";"ideal#28 para#378 visitar#30 a#550 empresas#1 del#362 poligono#2 cercano#11"
"un de los grandes hoteles clásicos de madrid#positive";"1";"1";"1";"un de los grandes hoteles clásicos de Madrid";"G P N N N N P R";"un#503 de#1387 los#274 grandes#25 hoteles#41 clásicos#1 de#1387 madrid#100"
"situado a cinco minutos de todos los sitios#positive";"1";"1";"1";"situado a cinco minutos de todos los sitios";"V D N O O O O O";"situado#65 a#550 cinco#5 minutos#38 de#1387 todos#66 los#274 sitios#6"
"se tarda en urbano mas de media hora#negative";"1";"1";"1";"se tarda en urbano mama de medium hora";"N N P G N P N G";"se#195 tarda#1 en#860 urbano#3 mas#57 de#1387 media#9 hora#17"
"ideal para poder visitar cualquier punto de madrid#positive";"1";"1";"1";"ideal para poder visitar cualquier punto de Madrid";"G N N P G P P R";"ideal#28 para#378 poder#19 visitar#30 cualquier#13 punto#9 de#1387 madrid#100"
"salida independiente al jardín y a la piscina#positive";"1";"1";"1";"salida independiente al jardín y a la piscina";"N N G N A D N N";"salida#5 independiente#2 al#171 jardín#3 y#1185 a#550 la#1114 piscina#46"
"aunque parezca lejana del centro de la ciudad#negative";"1";"1";"1";"aunque parezca lejana del centro de la ciudad";"G N N O O O O N";"aunque#79 parezca#1 lejana#1 del#362 centro#95 de#1387 la#1114 ciudad#64"
"aunque habia que esperarsiempre porque habia mucha gente#negative";"1";"1";"1";"aunque habia que esperarsiempre porque habia mucha gente";"G N V N G N G G";"aunque#79 habia#16 que#771 esperarsiempre#1 porque#40 habia#16 mucha#21 gente#25"
"aunque tiene precio especial sale un poco caro#negative";"1";"1";"1";"aunque tiene precio especial sale un poco caro";"G N N G N G N N";"aunque#79 tiene#95 precio#79 especial#3 sale#5 un#503 poco#59 caro#17"
"su disponibilidad para resolver problemas que puedan surgir#positive";"1";"1";"1";"su disponibilidad para resolver problemas que puedan surgir";"N N N N N V G N";"su#66 disponibilidad#1 para#378 resolver#1 problemas#12 que#771 puedan#1 surgir#1"
"perfecta para acceder de forma rápida al aeropuerto#positive";"1";"1";"1";"perfecta para acceder de forma rápida al aeropuerto";"G N O O O O G N";"perfecta#13 para#378 acceder#6 de#1387 forma#5 rápida#2 al#171 aeropuerto#12"
"está a tan solo 15 minutos de esta#positive";"1";"1";"1";"está a tan solo 15 minutos de esta";"N D G N O N P N";"está#95 a#550 tan#30 solo#33 15#12 minutos#38 de#1387 esta#112"
"excelente para moverse por el centro de madrid#strongpositive";"1";"1";"1";"excelente para moverse por el centro de Madrid";"V N G N N N P R";"excelente#95 para#378 moverse#3 por#252 el#1001 centro#95 de#1387 madrid#100"
"tan solo cinco estaciones de metro del centro#positive";"1";"1";"1";"tan solo cinco estaciones de metro del centro";"G N N N P N N N";"tan#30 solo#33 cinco#5 estaciones#3 de#1387 metro#55 del#362 centro#95"
"bastante mas barato que en la ciudad condal#positive";"1";"1";"1";"bastante mas barato que en la ciudad condal";"V G N N O O O N";"bastante#66 mas#57 barato#9 que#771 en#860 la#1114 ciudad#64 condal#1"
"había toda la variedad de otros hoteles playa#positive";"0";"1";"2";"había toda la variedad de otros hoteles playa";"N N D N P N N N";"había#24 toda#14 la#1114 variedad#31 de#1387 otros#19 hoteles#41 playa#79"
"en el centor de la gran vía madrileña#positive";"0";"1";"2";"en el centor de la Gran Vía Madrileña";"O O O O O R R R";"en#860 el#1001 centor#2 de#1387 la#1114 gran#85 vía#21 madrileña#4"
"correcta para quien gusto del ruido de la ciudad#positive";"1";"1";"1";"correcta para quien gusto del ruido de la ciudad";"G N G N O O O O N";"correcta#6 para#378 quien#3 gusto#16 del#362 ruido#16 de#1387 la#1114 ciudad#64"
