"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"sicher nur mit geschlossenem fenster schlafen kann#negative";"1";"1";"1";"sicher nur mit geschlossen Fenster schlafen können";"G A P G N V V";"sicher#9 nur#142 mit#370 geschlossenem#3 fenster#20 schlafen#8 kann#87"
"als ausgangspunkt für eine städtereise super !#strongpositive";"1";"1";"1";"als Ausgangspunkt für eine Städtereise super !";"C N P D N G O";"als#110 ausgangspunkt#4 für#290 eine#166 städtereise#16 super#73 !#256"
"so angenehm , wie nur irgendwie möglich#strongpositive";"1";"1";"1";"so angenehm , wie nur irgendwie möglich";"A G O C A A G";"so#74 angenehm#14 ,#1650 wie#72 nur#142 irgendwie#4 möglich#12"
"ein supermarkt zur selbstversorgung in der nähe#positive";"1";"1";"1";"eine Supermarkt zu Selbstversorgung in die Nähe";"D N P N P D N";"ein#331 supermarkt#9 zur#61 selbstversorgung#1 in#523 der#589 nähe#44"
"4 sterne und damit hörts schon auf#positive";"1";"1";"1";"4 Stern und damit hörts schon auf";"O N C Q O A V";"4#46 sterne#67 und#1053 damit#14 hörts#1 schon#65 auf#202"
"findet garantiert jeder etwas nach seinem geschmack#strongpositive";"1";"1";"1";"finden garantiert jede etwas nach sein Geschmack";"V G Q Q P Q N";"findet#6 garantiert#1 jeder#14 etwas#80 nach#79 seinem#1 geschmack#8"
"wenn man sie ergründen könnte / dürfte#negative";"1";"1";"1";"wenn man sie ergründen können / dürfen";"C Q Q V V O V";"wenn#52 man#256 sie#40 ergründen#1 könnte#10 /#55 dürfte#2"
"haben teilweise mehr aufgeräumt als sie sollten#positive";"1";"1";"1";"haben teilweise mehr aufräumen als sie sollen";"V A A V C Q V";"haben#107 teilweise#12 mehr#69 aufgeräumt#2 als#110 sie#40 sollten#6"
"schoenere gibt es in ca 15 autominuten#positive";"1";"1";"1";"schoenere geben es in ca 15 Autominute";"O V Q P O O N";"schoenere#2 gibt#80 es#346 in#523 ca#9 15#20 autominuten#1"
"unbedingt das frisch zubereitete omelett probieren !#strongpositive";"1";"1";"1";"unbedingt die frisch zubereitet Omelett probieren !";"G D G G N V O";"unbedingt#12 das#752 frisch#9 zubereitete#1 omelett#1 probieren#2 !#256"
"welche entgegen ihrem ruf nicht negativt auffielen#positive";"1";"1";"1";"welche entgegen ihr Ruf nicht negativt auffallen";"Q P Q N O O V";"welche#6 entgegen#5 ihrem#2 ruf#1 nicht#366 negativt#1 auffielen#1"
"nur für leute die alles akzeptieren können#strongnegative";"1";"1";"1";"nur für Leute die alle akzeptieren können";"A P N D Q V V";"nur#142 für#290 leute#10 die#750 alles#87 akzeptieren#1 können#28"
"sehr bemüht , dies vergessen zu lassen#positive";"1";"1";"1";"sehr bemühen , dies vergessen zu lassen";"A V O Q V O V";"sehr#508 bemüht#5 ,#1650 dies#17 vergessen#7 zu#273 lassen#7"
"ein stilbruch mit dem rest des hotel#negative";"1";"1";"1";"eine Stilbruch mit die Rest die Hotel";"D N P D N D N";"ein#331 stilbruch#1 mit#370 dem#161 rest#3 des#98 hotel#612"
"vielleicht einfach zur falschen zeit im hotel#negative";"1";"1";"1";"vielleicht einfach zu falsch Zeit in Hotel";"A G P G N P N";"vielleicht#9 einfach#30 zur#61 falschen#1 zeit#25 im#289 hotel#612"
"teilweise frisch vor dem gast zubereitet werden#positive";"1";"1";"1";"teilweise frisch vor die Gast zubereiten werden";"A G P D N V V";"teilweise#12 frisch#9 vor#65 dem#161 gast#11 zubereitet#2 werden#66"
"ist gut , um sich zu entspannen#positive";"1";"1";"1";"sein gut , um sich zu entspannen";"V G O C Q O V";"ist#564 gut#134 ,#1650 um#60 sich#137 zu#273 entspannen#3"
"ein 5 sterne haus ist etwas anderes#negative";"1";"1";"1";"eine 5 Stern Haus sein etwas andere";"D O N N V A Q";"ein#331 5#41 sterne#67 haus#24 ist#564 etwas#80 anderes#10"
"ist durch einen kurzen fussmarsch zu erreichen#positive";"1";"1";"1";"sein durch eine kurz Fussmarsch zu erreichen";"V P D G N O V";"ist#564 durch#47 einen#116 kurzen#7 fussmarsch#1 zu#273 erreichen#14"
"sollte man sich allerdings etwas anderes suchen#negative";"1";"1";"1";"sollen man sich allerdings etwas Anderes suchen";"V Q Q A Q O V";"sollte#23 man#256 sich#137 allerdings#33 etwas#80 anderes#10 suchen#3"
"bereits 2 stunden vor der vereinbarten zeit#negative";"1";"1";"1";"bereits 2 Stunde|Stunden vor die vereinbart Zeit";"A O N P D G N";"bereits#15 2#56 stunden#9 vor#65 der#589 vereinbarten#2 zeit#25"
"lediglich ein betonummauerter winziger "" innenhof ""#negative";"1";"1";"1";"lediglich eine Betonummauerter winzig "" Innenhof """;"A D O G O N O";"lediglich#6 ein#331 betonummauerter#1 winziger#2 ""#152 innenhof#3 ""#152"
"nicht mehr auf dem stand der zeit#negative";"1";"1";"1";"nicht mehr auf die Stand die Zeit";"O A P D N D N";"nicht#366 mehr#69 auf#202 dem#161 stand#8 der#589 zeit#25"
"4 restaurants ist für jeden was dabei#positive";"1";"1";"1";"4 Restaurant sein für jede was dabei";"O N V P Q Q V";"4#46 restaurants#21 ist#564 für#290 jeden#37 was#61 dabei#15"
"der höhepunkt jeder nacht ist der zugverkehr#negative";"1";"1";"1";"die Höhepunkt jede Nacht sein die Zugverkehr";"D N Q N V D N";"der#589 höhepunkt#1 jeder#14 nacht#31 ist#564 der#589 zugverkehr#1"
"auf den ersten blick gut und schön#positive";"1";"1";"1";"auf die erst Blick gut und schön";"P D G N G C G";"auf#202 den#246 ersten#20 blick#33 gut#134 und#1053 schön#44"
"kostet das über 20. · pro tag#negative";"1";"1";"1";"kosten die über 20. · pro Tag";"V Q P G O P N";"kostet#8 das#752 über#55 20.#1 ·#441 pro#20 tag#42"
"hier und da aber noch verbesserungswürdig !#negative";"1";"1";"1";"hier und da aber noch verbesserungswürdig !";"A C A A A G O";"hier#37 und#1053 da#95 aber#222 noch#77 verbesserungswürdig#2 !#256"
"nach dem durchaus schlechten check · in#strongnegative";"1";"1";"1";"nach die Durchaus schlecht Check · in";"P D O G N O P";"nach#79 dem#161 durchaus#7 schlechten#4 check#15 ·#441 in#523"
"jeder kann sich hier wohl fühlen !#strongpositive";"1";"1";"1";"jede können sich hier wohl fühlen !";"Q V Q A A V O";"jeder#14 kann#87 sich#137 hier#37 wohl#25 fühlen#2 !#256"
"auf dem balkon stand ein einsamer plastikstuhl#negative";"1";"1";"1";"auf die Balkon stehen eine einsam Plastikstuhl";"P D N V D G N";"auf#202 dem#161 balkon#13 stand#8 ein#331 einsamer#1 plastikstuhl#1"
"riesengroß und die masse verläuft sich dadurch#positive";"1";"1";"1";"riesengroß und die Masse verlaufen sich dadurch";"G C D N V Q Q";"riesengroß#2 und#1053 die#750 masse#2 verläuft#2 sich#137 dadurch#4"
"keine anstalten gemacht , diesen zu entfernen#negative";"1";"1";"1";"keine Anstalt machen , diese zu entfernen";"Q N V O Q O V";"keine#65 anstalten#1 gemacht#19 ,#1650 diesen#4 zu#273 entfernen#1"
"für 1 · 2 nächte zu empfehlen#positive";"1";"1";"1";"für 1 · 2 Nacht zu empfehlen";"P O O O N O V";"für#290 1#41 ·#441 2#56 nächte#14 zu#273 empfehlen#44"
"mit immerhin einem heißen tee vom gaskocher#positive";"1";"1";"1";"mit immerhin eine heiß Tee von Gaskocher";"P A D G N P N";"mit#370 immerhin#2 einem#90 heißen#1 tee#9 vom#68 gaskocher#1"
"nicht mehr zu holiday inn gruppe gehört#negative";"1";"1";"1";"nicht mehr zu Holiday Inn Gruppe gehören";"O A P O R N V";"nicht#366 mehr#69 zu#273 holiday#2 inn#1 gruppe#7 gehört#7"
"direkt am bahnhof und mit guter verkehrsanbindung#positive";"1";"1";"1";"direkt an Bahnhof und mit gut Verkehrsanbindung";"G P N C P G N";"direkt#66 am#124 bahnhof#19 und#1053 mit#370 guter#18 verkehrsanbindung#5"
"nur wenige hundert meter vom zentrum entfernt#positive";"1";"1";"1";"nur wenige hundert Meter von Zentrum entfernen";"A Q O N P N V";"nur#142 wenige#12 hundert#1 meter#8 vom#68 zentrum#12 entfernt#20"
"bestand zu 80 % nur aus ungelernten#negative";"1";"1";"1";"bestehen zu 80 % nur aus Ungelernte";"V P O N A P N";"bestand#8 zu#273 80#2 %#19 nur#142 aus#104 ungelernten#1"
"mit blick auf rhein uns altstadtufer !#positive";"1";"1";"1";"mit Blick auf Rhein wir Altstadtufer !";"P N P R Q O O";"mit#370 blick#33 auf#202 rhein#19 uns#95 altstadtufer#1 !#256"
"straße mit netten lokalen in unmittelbarer nähe#positive";"1";"1";"1";"Straße mit nett Lokal in unmittelbar Nähe";"N P G N P G N";"straße#7 mit#370 netten#3 lokalen#2 in#523 unmittelbarer#7 nähe#44"
"vier · gänge · menü mit vorspeisenbuffet#positive";"1";"1";"1";"vier · Gang · Menü mit Vorspeisenbuffet";"O O N O N P O";"vier#6 ·#441 gänge#3 ·#441 menü#2 mit#370 vorspeisenbuffet#1"
"gab ' s dann "" lagerfeueratmosphäre ""#positive";"1";"1";"1";"geben ' s dann "" Lagerfeueratmosphäre """;"V O N A O O O";"gab#43 '#14 s#17 dann#36 ""#152 lagerfeueratmosphäre#1 ""#152"
"konnten uns über nichts und niemanden beschweren#strongpositive";"1";"1";"1";"können wir über nichts und niemand beschweren";"V Q P Q C Q V";"konnten#20 uns#95 über#55 nichts#36 und#1053 niemanden#1 beschweren#2"
"einfach nicht nach um das geschirr abzuräumen#negative";"1";"1";"1";"einfach nicht nach um die Geschirr abräumen";"G O A P D N V";"einfach#30 nicht#366 nach#79 um#60 das#752 geschirr#2 abzuräumen#3"
"das passt nicht mehr in die zeit#negative";"1";"1";"1";"die passen nicht mehr in die Zeit";"Q V O A P D N";"das#752 passt#2 nicht#366 mehr#69 in#523 die#750 zeit#25"
"und bringt die gäste zu allen terminals#positive";"1";"1";"1";"und bringen die Gast zu alle Terminal";"C V D N P Q N";"und#1053 bringt#4 die#750 gäste#68 zu#273 allen#19 terminals#1"
"was aber nur in buffeform angeboten wurde#strongnegative";"1";"1";"1";"was aber nur in Buffeform anbieten werden";"Q C A P O V V";"was#61 aber#222 nur#142 in#523 buffeform#1 angeboten#12 wurde#75"
"über zwei treppenstufen vom immer aus erreichbar#positive";"1";"1";"1";"über zwei Treppenstufe von immer aus erreichbar";"P O N P A P G";"über#55 zwei#31 treppenstufen#1 vom#68 immer#49 aus#104 erreichbar#6"
"nur wenige kilometer von pisa entfernt ist#positive";"1";"1";"1";"nur wenige Kilometer von Pisa entfernen sein";"A Q N P R V V";"nur#142 wenige#12 kilometer#1 von#164 pisa#6 entfernt#20 ist#564"
"recht preiswert für die anzahl an sterne#positive";"1";"1";"1";"recht preiswert für die Anzahl an Stern";"G G P D N P N";"recht#26 preiswert#3 für#290 die#750 anzahl#3 an#138 sterne#67"
"auf jeden fall guten gewissens weiter empfehlen#positive";"1";"1";"1";"auf jede Fall gut Gewissen weiter empfehlen";"P Q N G N A V";"auf#202 jeden#37 fall#22 guten#22 gewissens#3 weiter#19 empfehlen#44"
"wo man ebenfalls alles mit nutzen kann#positive";"0";"1";"2";"wo man ebenfalls alle mit Nutzen können";"Q Q A Q P N V";"wo#8 man#256 ebenfalls#15 alles#87 mit#370 nutzen#9 kann#87"
"hat den vierten stern nur als zusatzbonus erhalten#negative";"1";"1";"1";"haben die viert Stern nur als Zusatzbonus erhalten";"V D G N A C O V";"hat#105 den#246 vierten#1 stern#7 nur#142 als#110 zusatzbonus#1 erhalten#8"
"genau über der "" party · etage ""#negative";"1";"1";"1";"genau über die "" Party · Etage """;"G P D O N O N O";"genau#6 über#55 der#589 ""#152 party#5 ·#441 etage#4 ""#152"
"echte schande für ein angeblich 5 sterne hotel#strongnegative";"1";"1";"1";"echt Schande für eine angeblich 5 sterne Hotel";"G N P D G O O N";"echte#2 schande#2 für#290 ein#331 angeblich#4 5#41 sterne#67 hotel#612"
"einer zimmerverlegung konnte / wollte man nicht entsprechen#negative";"1";"1";"1";"eine Zimmerverlegung können / wollen man nicht entsprechen";"D O V O V Q O V";"einer#49 zimmerverlegung#1 konnte#22 /#55 wollte#5 man#256 nicht#366 entsprechen#5"
"alles gepasst vom ersten bis zum letzten tag#strongnegative";"1";"1";"1";"alle passen von erst bis zu letzt Tag";"Q V P G P P G N";"alles#87 gepasst#1 vom#68 ersten#20 bis#54 zum#132 letzten#9 tag#42"
"daß mein auto vor dem hotel vorbeigefahren wurde#negative";"1";"1";"1";"dass mein Auto vor die Hotel vorbeifahren werden";"C Q N P D N V V";"daß#8 mein#12 auto#13 vor#65 dem#161 hotel#612 vorbeigefahren#1 wurde#75"
"sehr gründlich bis um 02.00 uhr zu kärchern#negative";"1";"1";"1";"sehr gründlich bis um @card@ Uhr zu kärchern";"A G C P O N O O";"sehr#508 gründlich#3 bis#54 um#60 02.00#1 uhr#18 zu#273 kärchern#1"
"da gibt ' sd deutlich besseres in berlin#negative";"1";"1";"1";"da geben ' sd deutlich Bessere in Berlin";"C V O O G N P R";"da#95 gibt#80 '#14 sd#1 deutlich#4 besseres#2 in#523 berlin#5"
"nicht für ein 5 oder 4 stern hotel#strongnegative";"1";"1";"1";"nicht für eine 5 oder 4 Stern Hotel";"O P D O C O N N";"nicht#366 für#290 ein#331 5#41 oder#66 4#46 stern#7 hotel#612"
"erlebt man hier in jedem fall etwas neues#positive";"1";"1";"1";"erleben man hier in jede Fall etwas neu";"V Q A P Q N A G";"erlebt#2 man#256 hier#37 in#523 jedem#4 fall#22 etwas#80 neues#4"
"konnte auch vom personal nicht instand gesetzt werden#negative";"1";"1";"1";"können auch von Personal nicht instand setzen werden";"V A P N O V V V";"konnte#22 auch#244 vom#68 personal#79 nicht#366 instand#1 gesetzt#1 werden#66"
"die bahnlinie führt direkt hinter dem hotel vorbei#negative";"1";"1";"1";"die Bahnlinie führen direkt hinter die Hotel vorbei";"D N V G P D N V";"die#750 bahnlinie#1 führt#3 direkt#66 hinter#6 dem#161 hotel#612 vorbei#2"
"lieber etwas mehr bezahlen und ein anderes hotel#negative";"1";"1";"1";"lieb etwas mehr bezahlen und eine andere Hotel";"G A A V C D Q N";"lieber#5 etwas#80 mehr#69 bezahlen#2 und#1053 ein#331 anderes#10 hotel#612"
"hochwertig ausgestattet mit whirlpool , bidet und pharo#positive";"1";"1";"1";"hochwertig ausstatten mit whirlpool , Bidet und Pharo";"G V P O O N C O";"hochwertig#3 ausgestattet#13 mit#370 whirlpool#2 ,#1650 bidet#2 und#1053 pharo#1"
"hat seinen charme nicht nur von außen erhalten#positive";"1";"1";"1";"haben sein Charme nicht nur von außen erhalten";"V Q N O A P A V";"hat#105 seinen#4 charme#19 nicht#366 nur#142 von#164 außen#12 erhalten#8"
"wir einem guten 3 · sterne · hotel#negative";"1";"1";"1";"wir eine gut 3 · Stern · Hotel";"Q D G O O N O N";"wir#331 einem#90 guten#22 3#38 ·#441 sterne#67 ·#441 hotel#612"
"einmal und immer , immer , immer wieder#strongpositive";"1";"1";"1";"einmal und immer , immer , immer wieder";"A C A O A O A A";"einmal#12 und#1053 immer#49 ,#1650 immer#49 ,#1650 immer#49 wieder#93"
"nur wenige schritte zum langen , breiten strand.schöne#positive";"1";"1";"1";"nur wenige Schritt zu lang , breit schön";"A Q N P G O G G";"nur#142 wenige#12 schritte#3 zum#132 langen#1 ,#1650 breiten#1 strand.schöne#1"
"nach benutzung durch das reinigungspersonal im zimmer vergessen#negative";"1";"1";"1";"nach Benutzung durch die Reinigungspersonal in Zimmer vergessen";"P N P D N P N V";"nach#79 benutzung#1 durch#47 das#752 reinigungspersonal#4 im#289 zimmer#322 vergessen#7"
"zuvorkommend auf unserem wunsch nach einem zustellbett reagiert#positive";"1";"1";"1";"zuvorkommend auf unser Wunsch nach eine Zustellbett reagieren";"G P Q N P D O V";"zuvorkommend#7 auf#202 unserem#17 wunsch#2 nach#79 einem#90 zustellbett#3 reagiert#1"
"wird beim nächsten wien · besuch wieder gebucht#positive";"1";"1";"1";"werden bei nah Wien · Besuch wieder buchen";"V P G R O N A V";"wird#59 beim#45 nächsten#13 wien#15 ·#441 besuch#7 wieder#93 gebucht#41"
"entgegen normaler englische verhältnisse mal nicht zu weich#positive";"1";"1";"1";"entgegen normal englisch Verhältnis mal nicht zu weich";"P G G N A O O G";"entgegen#5 normaler#2 englische#1 verhältnisse#10 mal#42 nicht#366 zu#273 weich#3"
"sieht man schon die ersten maken wie pflege#negative";"1";"1";"1";"sehen man schon die erst Maken wie pflegen";"V Q A D G O C V";"sieht#16 man#256 schon#65 die#750 ersten#20 maken#1 wie#72 pflege#2"
"ein deutsches schauspieler · ehepaar mit sohn aufgefallen#positive";"1";"1";"1";"eine deutsch Schauspieler · Ehepaar mit Sohn auffallen";"D G N O N P N V";"ein#331 deutsches#3 schauspieler#1 ·#441 ehepaar#1 mit#370 sohn#1 aufgefallen#9"
"leider nicht so schön ( industrie .... )#negative";"1";"1";"1";"leider nicht so schön ( Industrie . )";"A O A G O N O O";"leider#70 nicht#366 so#74 schön#44 (#258 industrie#1 ....#7 )#273"
"sind die alternativen außerhalb des hotels doch besser#negative";"1";"1";"1";"sein die Alternative außerhalb die Hotel doch gut";"V D N P D N A G";"sind#183 die#750 alternativen#1 außerhalb#5 des#98 hotels#71 doch#23 besser#21"
"was in las vegas nicht unbedingt standard ist#positive";"1";"1";"1";"was in lesen Vegas nicht unbedingt Standard sein";"Q P V O O G N V";"was#61 in#523 las#5 vegas#5 nicht#366 unbedingt#12 standard#15 ist#564"
"kein hinweis , dass man sich damit aussperrt#negative";"1";"1";"1";"keine Hinweis , dass man sich damit aussperren";"Q N O C Q Q Q V";"kein#61 hinweis#4 ,#1650 dass#61 man#256 sich#137 damit#14 aussperrt#1"
"vermittelte den charme eines möbel a & v#positive";"1";"1";"1";"vermitteln die Charme eine Möbel A & V";"V D N D N N C N";"vermittelte#1 den#246 charme#19 eines#18 möbel#12 a#6 &#13 v#1"
"gutes hotel wird der aktuellen bewertung nicht mehr#negative";"1";"1";"1";"gut Hotel werden die aktuell Bewertung nicht mehr";"G N V D G N O A";"gutes#40 hotel#612 wird#59 der#589 aktuellen#1 bewertung#7 nicht#366 mehr#69"
"mit der option ein einfaches essen zuzubereiten bewährt#positive";"1";"1";"1";"mit die Option eine einfach Essen zubereiten bewähren";"P D N D G N V V";"mit#370 der#589 option#1 ein#331 einfaches#2 essen#56 zuzubereiten#1 bewährt#1"
"hat seine besseren zeiten vermutlich schon hinter sich#negative";"1";"1";"1";"haben sein gut Zeit vermutlich schon hinter sich";"V Q G N A A P Q";"hat#105 seine#8 besseren#4 zeiten#7 vermutlich#2 schon#65 hinter#6 sich#137"
"kein grund den nörglern das wort zu reden#positive";"1";"1";"1";"keine Grund die Nörgler die Wort zu reden";"Q N D N D N O V";"kein#61 grund#5 den#246 nörglern#1 das#752 wort#4 zu#273 reden#1"
"auch wenn der lack schon ein bisschen ab#positive";"1";"1";"1";"auch wenn die Lack schon eine bisschen ab";"A C D N A D Q V";"auch#244 wenn#52 der#589 lack#1 schon#65 ein#331 bisschen#3 ab#23"
"nur noch die halterung des kosmetikspiegels ohne kosmetikspiegel#negative";"1";"1";"1";"nur noch die Halterung die Kosmetikspiegels ohne Kosmetikspiegel";"A A D N D O P N";"nur#142 noch#77 die#750 halterung#2 des#98 kosmetikspiegels#1 ohne#40 kosmetikspiegel#1"
"musste ständig auf fehlende sachen aufmerksam gemacht werden#negative";"1";"1";"1";"müssen ständig auf fehlend Sache aufmerksam machen werden";"V G P G N G V V";"musste#6 ständig#9 auf#202 fehlende#5 sachen#5 aufmerksam#4 gemacht#19 werden#66"
"durch die gesamte anlage laufen ist viel schöner#positive";"1";"1";"1";"durch die gesamt Anlage laufen sein viel schön";"P D G N V V A G";"durch#47 die#750 gesamte#15 anlage#64 laufen#7 ist#564 viel#38 schöner#16"
"man bequem alle sehenswürdigkeiten von wien ansehen kann.das#positive";"1";"1";"1";"man bequem alle Sehenswürdigkeit von Wien ansehen die";"Q G Q N P R V D";"man#256 bequem#4 alle#44 sehenswürdigkeiten#8 von#164 wien#15 ansehen#1 kann.das#1"
"der bus nur bis zum bahnhof flughafen fährt#negative";"1";"1";"1";"die Bus nur bis zu Bahnhof Flughafen fahren";"D N A P P N N V";"der#589 bus#12 nur#142 bis#54 zum#132 bahnhof#19 flughafen#16 fährt#8"
"liegt nur wenig meter von dem ort mastichari#positive";"1";"1";"1";"liegen nur wenige Meter von die Ort Mastichari";"V A Q N P D N O";"liegt#45 nur#142 wenig#38 meter#8 von#164 dem#161 ort#14 mastichari#2"
"ein pendelbus fähr vom hotel in die stadt#positive";"1";"1";"1";"eine Pendelbus fähr von Hotel in die Stadt";"D N O P N P D N";"ein#331 pendelbus#1 fähr#1 vom#68 hotel#612 in#523 die#750 stadt#17"
